session_id,gender,age,os,active_user_flg,user_id,session_dttm,cnt_purchased_items,order_value,user_group
4eb52476-b14f-5243-84b8-1c7a2403d08f,1,30,0,0,52524d6e-10dc-5261-aa36-8b2efcbaa5f0,2025-11-06 21:43:55,3,320.0678703189093,0
6eb81baa-4a7c-5d52-80d2-57a1d39344de,1,30,0,0,52524d6e-10dc-5261-aa36-8b2efcbaa5f0,2025-10-24 23:06:47,8,1023.5898134451752,0
ae092105-228e-5d8a-a9f2-8e2b4931924f,1,46,0,1,23986425-d3a5-5e13-8bab-299745777a8d,2025-11-05 21:30:01,2,468.6689410989925,0
9edbea9b-75e9-5af0-8da0-62596af4b2a4,1,46,0,1,23986425-d3a5-5e13-8bab-299745777a8d,2025-10-25 11:53:26,5,831.6091136287216,0
35a1c3e3-34e7-578b-a614-cc42e0d3053a,1,46,0,1,23986425-d3a5-5e13-8bab-299745777a8d,2025-10-31 10:18:03,5,619.4720840015634,0
27ab1669-6fe5-56c4-a2b9-cd91c9de7e7b,1,34,0,0,c15b38c9-9a3e-543c-a703-dd742f25b4d5,2025-11-09 21:39:16,5,1256.289227284042,0
c052e30c-7797-5d99-8cdd-c3a6713e51a1,1,34,0,0,c15b38c9-9a3e-543c-a703-dd742f25b4d5,2025-11-09 20:14:23,7,1676.7403696723723,0
9ae8c03d-edd4-52eb-b96b-d831869d3433,1,34,0,0,c15b38c9-9a3e-543c-a703-dd742f25b4d5,2025-11-06 20:06:43,7,1502.3485509379302,0
ca181e35-994f-55be-aad4-a333e8e948fc,1,47,0,0,db680066-c83d-5ed7-89a4-1d79466ea62d,2025-11-09 08:22:06,2,216.98368268831558,1
a1618b49-2712-5f37-aec4-869cafddcb92,0,51,0,0,4c507660-a83b-55c0-9b2b-83eccb07723d,2025-11-05 12:59:23,4,469.0300080252447,0
70d0f55d-e38a-5817-833e-9443f1803253,0,51,0,0,4c507660-a83b-55c0-9b2b-83eccb07723d,2025-11-09 16:40:51,3,385.38264966308105,0
f2c1287c-9360-5f41-809f-47e1443ff9d7,0,51,0,0,4c507660-a83b-55c0-9b2b-83eccb07723d,2025-10-24 10:47:30,5,865.1717201327393,0
1ca635af-f9f3-5778-9d91-5220943255b6,0,51,0,0,4c507660-a83b-55c0-9b2b-83eccb07723d,2025-10-28 17:55:51,4,388.50825482241,0
d55f11f2-3744-5e57-af19-ffde88dfdcf2,0,40,0,1,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,2025-11-09 16:33:30,8,2093.065162469959,1
d8a99358-5086-580c-83ec-71ee8edd4aa9,1,42,1,0,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-21 07:18:45,10,1690.3631047120293,0
0f84899f-bc2c-5486-bf94-ef127d6c0fbd,1,52,0,0,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,2025-10-23 10:38:47,6,688.977189386804,0
1db4bd56-e234-53f9-bc7c-14063a8d0516,0,41,0,1,8f8173d9-2f8d-5636-a693-24d9f79ba651,2025-10-23 21:16:41,0,0.0,0
10a7f76b-d2d9-549b-9d0f-4dcf8b50cb77,0,41,0,1,8f8173d9-2f8d-5636-a693-24d9f79ba651,2025-11-08 15:32:51,0,0.0,0
1eddf505-0bef-54cf-a066-f29b60860354,0,41,0,1,8f8173d9-2f8d-5636-a693-24d9f79ba651,2025-10-26 13:53:46,0,0.0,0
a3bc53fa-90d0-5c7d-bb01-17ca11b0c0cd,0,36,0,0,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-11-07 15:02:22,9,2946.3833507814566,0
431948e1-4f58-55b1-bd48-51a3885362a4,0,36,0,0,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-11-02 14:07:04,8,2609.0802897281656,0
06dd7b34-4178-5d8c-ad9b-c822b1e9c856,0,36,0,0,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-11-05 16:25:10,6,1488.268794065674,0
8ac87ae0-1f8f-5fdc-b205-f159125aefd0,0,36,0,0,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-10-21 16:01:54,10,2946.388617656823,0
52d41b92-cdd0-52f9-97d4-5712844f1727,1,41,1,0,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-10-25 17:07:16,7,1472.144287878633,0
d1aa4f8e-713a-5e89-a58b-098cec54dda6,1,41,1,0,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-11-02 21:16:21,6,1010.1118064010036,0
64c7bf34-d37c-5819-a2c1-99491ada9f54,1,41,1,0,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-10-29 23:17:37,6,1052.481039264352,0
20ea163f-9b41-58e7-ac62-b6573f21f436,1,41,1,0,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-11-01 12:18:14,5,1087.3857871864568,0
f5f39b64-6d85-50d6-b341-02f8147d598c,0,39,1,0,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-11-10 09:56:46,0,0.0,1
00e6d99d-b763-5283-8e41-485f3fea9bf0,1,49,0,0,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-10-28 15:59:48,3,139.74288001821435,0
fd89115e-46b0-5bf3-8377-238211998b17,1,49,0,0,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-10-21 12:27:29,3,246.02459964401797,0
417d33d9-25d8-5e90-909a-23957ea0d0e7,1,49,0,0,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-10-22 19:36:23,2,160.23655472143972,0
4983ba5f-12d7-518b-b908-d0d446528296,1,49,0,0,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-10-30 23:00:12,4,218.50692222936692,0
499ee2f1-4e47-5eaf-a6fc-53651fa7a0c1,1,49,0,0,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-10-21 20:52:50,3,190.4349307052149,0
3029804c-522a-5634-862c-a935b25e51de,1,29,0,0,681046ff-9129-5ade-b11c-769864e02184,2025-10-31 19:25:12,14,2884.8105660736846,0
f0378490-97b5-52e0-abf8-622a7fdfcfff,1,22,0,0,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,2025-11-01 13:23:21,6,1234.767492187436,0
28cc9391-c14d-5253-9bc5-028225df7b7b,1,23,0,0,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,2025-10-31 19:26:36,8,1702.5638259262105,0
9ddb501f-b86a-576a-add1-f90afcb5995d,1,23,0,0,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,2025-11-04 12:51:29,16,5118.594999694824,0
99e15b9c-a5aa-50e7-ba44-00cab35b16b0,1,25,0,0,3593855a-6557-5736-8cab-172c6987f949,2025-10-31 11:19:52,3,309.2997884441521,1
75530204-e5d3-5e66-be13-47987c02043d,0,23,0,0,14dc6a81-0491-5683-baaf-7582a61c5798,2025-11-07 14:53:57,7,521.465891058423,0
9d3e3378-f097-5fe2-9f95-890be0f4ca77,0,23,0,0,14dc6a81-0491-5683-baaf-7582a61c5798,2025-11-04 08:57:25,10,692.2310212980115,0
8a3058ef-a22f-5b79-9a02-782522dd954c,0,23,0,0,14dc6a81-0491-5683-baaf-7582a61c5798,2025-10-29 20:09:10,4,312.61700407567673,0
d4044d12-a5d6-5a01-babf-1dea220221d6,0,23,0,0,14dc6a81-0491-5683-baaf-7582a61c5798,2025-11-06 07:23:49,9,687.961941033161,0
dc976999-4adb-5828-bb2e-3c240b072a90,0,24,0,0,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,2025-10-25 18:21:49,5,509.3570351790103,0
64dea3be-8bfd-5ddf-9d27-ded540ecc148,0,21,0,0,6768f5a2-051e-54ea-ad74-832847c693cf,2025-11-08 18:04:04,2,456.0917867180615,0
f21508c3-ead7-5a8f-ab4b-257d831e064b,1,29,1,0,62d770e4-1e11-5556-8a43-d5fec06b97fa,2025-10-28 10:30:24,6,965.799325874185,0
b0bf87ad-3d20-5bbc-ad08-5fc21f960c2b,1,29,1,0,62d770e4-1e11-5556-8a43-d5fec06b97fa,2025-11-08 10:44:09,7,1096.348791150592,0
9275b528-8325-5fce-bbdb-3ebefbd1f353,1,40,0,0,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-10-23 13:09:58,5,288.2198162483068,0
fad75e4d-1817-5989-aba8-37bde457a682,1,40,0,0,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-10-24 04:15:02,4,175.5781688783969,0
e7c9c66f-fd71-5933-b36f-bc7eaa75eceb,1,40,0,0,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-11-02 05:40:01,10,299.95004946538495,0
a1ab1496-87cf-5c25-bfa7-2db3bd7b6cf9,1,40,0,0,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-10-26 18:53:35,4,167.42819578553198,0
2f55bed2-5d84-51c1-9d00-91cef64b6820,1,35,0,0,dc9e84f6-774e-53fc-833f-a683841deef6,2025-10-31 20:01:05,6,160.87346046151612,0
514ac668-37e5-5393-a5b1-91750b876562,1,29,1,0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-11-03 21:07:46,6,1080.3812067484757,0
44af8556-a8d7-553b-ac69-e8dd651b96c4,1,29,1,0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-11-03 17:28:20,11,1992.8437390165675,0
a4534c1b-6ef7-599f-aa6e-da67f15b1cd4,1,29,1,0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-10-23 15:19:30,6,1173.3743940814445,0
44a7ddca-b457-5941-9d20-cd28b038994e,1,29,1,0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-10-24 19:03:21,11,1940.0711329187702,0
41d4df7a-7085-53e1-9de0-2a31714282f3,1,29,1,0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-11-02 12:42:41,8,1505.3608449374474,0
eb4b1295-0250-5409-86a0-41de7bbae74f,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-10-23 11:20:43,4,1079.6662928795681,0
058bf66e-6877-5fd2-a8a6-b564dd4df487,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-10-23 07:43:28,6,1532.7972753794595,0
158cb41c-c723-58e7-aea3-8ff657892134,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-10-23 08:01:17,7,1937.9134456148167,0
079cae50-9016-54b3-9a1a-30a2b71d9f0f,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-11-04 11:49:06,7,2208.2588419321132,0
d665678c-303d-51c1-8b46-2a94b7d7a5b0,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-10-21 08:03:33,7,2122.7792481481047,0
a8a3975c-1361-5c8c-805d-a23cfbcd2c76,0,37,0,0,083fc808-0906-5c2e-abd2-0d4c1603a9e2,2025-11-09 08:42:27,5,1492.2495855482791,0
3cf74e8d-5d91-534a-b36d-3efcbd5712af,0,45,1,0,fb0e3f8f-605c-5f9f-be82-41ed661e8bbf,2025-10-21 17:58:06,3,427.7402406551446,1
f6d04d3e-6142-526d-b692-ae6991a49a83,0,45,1,0,fb0e3f8f-605c-5f9f-be82-41ed661e8bbf,2025-11-06 18:25:17,5,653.8592554736044,1
a5fd24df-a649-55ef-9469-52aaa3fcf18f,0,45,1,0,fb0e3f8f-605c-5f9f-be82-41ed661e8bbf,2025-11-05 19:43:03,5,594.8492008886329,1
f60a3aa2-947d-5c08-94c7-fb189dcf2357,0,45,1,0,fb0e3f8f-605c-5f9f-be82-41ed661e8bbf,2025-10-29 18:44:15,6,817.179496949874,1
ee3096b6-7e61-5394-90cd-bd37f8640028,0,45,1,0,fb0e3f8f-605c-5f9f-be82-41ed661e8bbf,2025-11-10 07:48:53,2,340.31548355027746,1
33d95225-c386-5ba8-be51-da59d0bdb146,1,33,0,0,235f1dc8-1eea-5918-b2e1-eac7572df017,2025-10-26 07:28:01,6,1335.3439164235547,0
327bc73f-d148-5a70-979a-c5920b4292fc,0,43,0,0,c8771d1b-14d9-550a-87a1-cf0a56a02a84,2025-10-25 18:27:16,2,325.81026295669614,0
ccfb6041-e0f8-51ae-b10c-42c42d9d4818,0,43,0,0,c8771d1b-14d9-550a-87a1-cf0a56a02a84,2025-10-26 07:32:46,2,318.4861608850847,0
9c9bcb01-0da3-55dd-9e7b-bfee6bf184f5,0,43,0,0,c8771d1b-14d9-550a-87a1-cf0a56a02a84,2025-10-26 19:03:46,6,1004.3472699788368,0
78fd969c-31ec-5284-81f7-fc5b2a275eb7,0,43,0,0,c8771d1b-14d9-550a-87a1-cf0a56a02a84,2025-10-29 20:09:53,4,615.0816913438251,0
269b1b37-f5cd-5ad0-a5d3-982e921612cd,0,54,0,0,22276c6f-08f9-5944-bcd2-81e6bf89fd72,2025-11-03 20:48:12,8,440.7878921555049,0
b709eb06-ad4e-507a-8b15-f6856135208e,0,54,0,0,22276c6f-08f9-5944-bcd2-81e6bf89fd72,2025-10-31 23:07:18,13,772.1385609553232,0
414a47c6-c381-5852-8a46-16eedc93e16b,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-02 17:27:56,3,369.21961854947017,1
14dd26c9-4357-584e-983b-32fbbc36f64a,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-06 15:39:54,5,710.6574042427283,1
6e5653ac-f497-5ec5-a816-101a8dfda880,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-09 18:43:00,6,1097.2071318986193,1
5804f1ea-2ab7-52d5-95ae-481d37fa5b09,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-08 17:35:25,4,594.7161268016475,1
3d10af6e-541a-52bf-8c92-6411ac511fe9,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-09 08:47:50,8,1042.7104879815463,1
45e735c9-12d7-52f6-91d4-def851c3d359,1,45,0,0,a192fb22-6740-5029-948d-cc2bad74db31,2025-11-02 08:18:53,6,809.824735690178,1
14cad4a3-34ad-51a6-90dc-3884a5158759,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-25 17:54:55,14,4365.3082130412195,0
9f8f0631-4fbe-5035-9112-79c28fd57853,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-28 18:12:44,10,3476.5557811907292,0
2be7940c-395c-54eb-a7f5-04f70bec649f,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-11-03 00:55:13,8,2818.234400277392,0
72cd383a-089a-5a8a-9dfa-2912ce99c7e4,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-23 08:19:18,12,4612.184809925755,0
74f5bfc0-3866-5173-bdf4-7e733fd86c88,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-11-07 16:17:45,17,4433.365438642435,0
1d3facc2-b969-5f59-a94b-97a8c0a39ea5,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-22 08:39:21,14,5013.2318414289875,0
95596a10-40d6-5c85-a3cc-14c452583443,0,25,0,0,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-21 09:58:00,8,2278.0900886898635,0
3bf8dd1d-bbad-5abb-96da-0d8461cb5c43,0,49,1,0,73702180-6d2d-5a7f-9983-6ec8607fa214,2025-10-29 11:49:00,5,1270.8054355060776,0
90e411c3-76a7-55bd-b91d-f4723ebc250d,1,29,0,0,61491fee-d69e-5dae-b94c-180f4ddd68d7,2025-10-26 10:10:35,2,365.2679519469155,0
5eef05ed-a100-56ec-bec5-0c18e7157cbf,1,29,0,0,61491fee-d69e-5dae-b94c-180f4ddd68d7,2025-10-30 13:34:01,1,173.414106386218,0
c8fab78a-43f2-5320-b1c2-6cb90a9758e9,1,32,0,1,dee4df3e-dd90-5855-9b7d-b2280889fd38,2025-11-07 11:04:39,11,1569.2106919274809,0
8724606f-09fc-59b2-9daa-1bdd3027533e,1,32,0,1,dee4df3e-dd90-5855-9b7d-b2280889fd38,2025-10-30 23:13:44,6,865.5356127981568,0
014e1d52-3240-578b-b866-29810aca49b3,1,34,0,0,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-11-01 22:54:40,10,641.820558872133,0
8bde91c5-d95e-5c35-9660-64764e213e78,1,34,0,0,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-11-05 19:56:10,8,353.5983561920595,0
9e11814d-7834-5480-97e8-64656fece791,1,34,0,0,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-10-27 19:10:33,9,630.8182242366223,0
f73515da-c2e8-5fd8-ace0-42530b253cba,1,34,0,0,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-10-24 14:49:01,6,426.03374553370816,0
9b103748-1e9d-50ab-b5c0-c6179ae784af,1,34,0,0,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-10-28 20:19:01,6,470.7658395035635,0
d19109ad-62ad-582b-8315-232e607a2b31,0,34,1,0,87a82bba-b18b-58dd-b2bd-4619c102dedb,2025-11-04 08:19:47,7,846.972996771077,0
c13db831-f6c2-5b5e-a029-f4da1251b281,1,35,0,0,10d8e7e4-e125-58c9-9551-52c3ee0d6024,2025-11-08 19:08:03,16,1219.6484491104486,1
2d783f76-ecaf-592e-b918-428f665dba75,1,35,0,0,10d8e7e4-e125-58c9-9551-52c3ee0d6024,2025-10-23 17:10:58,15,1130.4628257922218,1
9d678f1a-e86e-59d9-ba94-3e5b2dcfa2db,1,35,0,0,10d8e7e4-e125-58c9-9551-52c3ee0d6024,2025-11-05 08:57:02,7,450.16662014211767,1
59dbc213-d083-52d8-90b7-25b151066439,1,38,0,0,beb25716-f8dd-5ac2-a35a-18a7e0994d85,2025-10-23 10:27:24,7,425.28090565222374,0
9a32b3ec-3cdb-5dbb-8099-9446aa98a21e,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-10-26 20:17:12,4,206.039673198522,0
20457f0f-c7c6-50a4-9a31-ea391bd1707f,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-11-08 17:47:59,8,516.8420334958187,0
91bff0ef-868f-5284-a9ca-ecc8c4cf3c88,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-10-25 19:24:31,3,97.52503413087095,0
e19339bf-bb43-517c-8feb-789bf21b4638,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-11-05 03:20:56,4,105.82276355111519,0
99cb2d41-8710-5526-a2cb-7c95bcbd3e12,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-10-25 23:59:29,7,449.7569478788798,0
83aa1fe8-da4e-5548-af4a-433d988cecd0,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-10-29 18:00:18,2,100.20967131578378,0
a6922dce-f904-5095-87fc-c90d80657404,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-11-04 10:54:03,4,188.14737099305185,0
fe2565a4-f6c6-5a3c-8a18-2f3541ed5cd5,1,46,0,0,67792738-0179-57d6-9454-98e5a81453f2,2025-10-28 08:03:53,7,438.6364436794554,0
4df19d00-5771-5648-a26f-ad1fc216092d,1,35,0,0,e679e61e-a009-574f-bea2-02690256db1a,2025-10-30 13:14:11,6,338.9953624537931,0
63fab17e-37e4-5d73-ae33-c9b0f8b53117,1,35,0,0,e679e61e-a009-574f-bea2-02690256db1a,2025-11-01 13:01:37,14,888.3230797310307,0
86157c3f-3eda-57dc-ae5b-7d5c7f391bd4,1,35,0,0,e679e61e-a009-574f-bea2-02690256db1a,2025-11-03 20:20:28,9,678.8111734164902,0
c2b48fbe-733b-5218-bdd1-10135d6d20e6,0,48,0,0,4317be1f-25d3-5778-9ddf-9f2c7ed44956,2025-11-07 18:04:05,2,133.35509563592686,0
973d42fd-8fdd-5308-b439-cdb69aa993a3,0,48,0,0,4317be1f-25d3-5778-9ddf-9f2c7ed44956,2025-11-09 21:37:15,4,213.61341351562515,0
6dc81c60-7c05-5e99-9b01-4848e44ee4dd,0,48,0,0,4317be1f-25d3-5778-9ddf-9f2c7ed44956,2025-11-01 12:05:17,4,259.3962026934325,0
bbaa6dbd-3624-5f74-8d5b-2403de768016,0,48,0,0,4317be1f-25d3-5778-9ddf-9f2c7ed44956,2025-11-02 21:26:14,2,162.89382482200102,0
d257d056-e10a-5cf4-8f39-7e846a1208eb,0,48,0,0,4317be1f-25d3-5778-9ddf-9f2c7ed44956,2025-11-05 19:11:51,2,129.29882084915653,0
9b2c9edc-7b69-579f-b2bc-153ae8a786a6,0,37,0,0,acd00791-fd31-55f3-a25d-777153b901c8,2025-10-23 13:22:38,3,667.2205261133672,0
9e630462-6efe-5819-87b1-ee6db6f3b1cc,0,37,0,0,acd00791-fd31-55f3-a25d-777153b901c8,2025-11-10 15:25:28,6,980.015633453203,0
64124d1c-aac8-59f7-a29e-9c08fb61094b,0,37,0,0,acd00791-fd31-55f3-a25d-777153b901c8,2025-10-26 13:18:56,6,1347.4134297533956,0
5c45458e-9685-5530-af4a-ea8c7bb862e7,0,37,0,0,acd00791-fd31-55f3-a25d-777153b901c8,2025-11-01 20:12:28,7,1542.841895536072,0
b578ca33-c7fc-55c9-b182-d3b149439206,1,18,1,0,02939ee0-163d-59b9-a896-e0b63cfee862,2025-10-22 12:20:23,6,658.370799135528,0
344b0905-24cd-557c-a4b0-5c21b65f6770,1,47,0,0,f4d9fbfc-24ec-547d-b66a-28079c596a60,2025-10-24 09:22:36,1,100.91959882215122,0
34222873-359c-5c85-a134-760a2760b9de,1,29,0,0,b5033382-9d21-53ce-b630-b4e3a1146d51,2025-11-08 18:53:01,2,314.5143010118207,0
114b3c7b-88e1-51ef-aedb-f76020314efe,1,29,0,0,b5033382-9d21-53ce-b630-b4e3a1146d51,2025-10-22 14:14:49,4,1217.5906217805716,0
6d628c1f-7a7c-5242-b843-18cb7b69362e,1,29,0,0,b5033382-9d21-53ce-b630-b4e3a1146d51,2025-11-02 20:17:03,4,1006.6598743824118,0
5237c5ee-4a92-5376-b8bb-ab9ae7ccff85,1,32,0,0,3c64bce0-4f00-54bc-a9fb-a2402a364b87,2025-10-22 16:15:35,8,418.5733423829963,1
92d48b5a-9830-5a87-9aac-8c6ee72b3ad1,1,24,0,0,77d0745d-c3a1-5248-81de-8cdc02bed84a,2025-11-01 19:07:48,9,1406.3381549986393,0
429aadb6-b65b-52c9-8778-fff17b22665c,1,24,0,0,77d0745d-c3a1-5248-81de-8cdc02bed84a,2025-11-01 10:03:32,11,1226.9100964933227,0
45d570c5-2b62-5489-a0fc-295640b61163,1,24,0,0,77d0745d-c3a1-5248-81de-8cdc02bed84a,2025-11-03 13:14:04,10,1241.6619716021535,0
fbb87df9-8ddb-5a83-90c1-925f1e366966,1,32,1,1,f2cd1fff-21e4-581f-a7fa-850997197b7f,2025-10-31 19:45:45,5,724.4486498786865,0
4cd895b2-f202-568c-87a1-351d16328640,0,45,0,0,98de7712-1e55-55f7-a774-3b00ec9edbae,2025-11-09 20:09:31,6,746.2564230433,1
05710a2d-cbb8-5c1a-8d77-9baddda95870,0,45,0,0,98de7712-1e55-55f7-a774-3b00ec9edbae,2025-10-27 05:40:18,5,1067.6099280562596,1
3414e0c3-7607-5aa7-9208-2ea051b42922,0,45,0,0,98de7712-1e55-55f7-a774-3b00ec9edbae,2025-11-02 08:34:48,4,1038.047312142858,1
bef55ed5-c929-58cb-b9da-a2c8aee4f9b5,0,45,0,0,98de7712-1e55-55f7-a774-3b00ec9edbae,2025-11-09 22:12:17,7,1712.0343471077472,1
93b90e4f-1b2c-5193-a07a-2ab6cada08bd,1,46,0,0,dddd9632-2f62-529d-aa08-fcb37c695039,2025-10-31 21:07:11,6,806.3989532863204,0
8e70c479-b886-5d84-a9d3-4141ce130c6e,1,38,0,0,d9bf4821-ec3d-5359-962f-d5ff4b0c48cb,2025-11-07 10:13:57,0,0.0,0
f3840180-e972-5def-a984-45f2bbf9063e,1,46,0,0,ee3d5236-fccc-5ca1-bc10-ed5cb324dde0,2025-10-29 14:28:47,11,1931.880043625215,0
cf2f3d26-2502-5c52-b18b-d3c4c69c5d13,1,46,0,0,ee3d5236-fccc-5ca1-bc10-ed5cb324dde0,2025-10-27 19:30:50,4,453.6473878241385,0
e5fd9e8a-654c-5356-8fa6-f41a7ffd63ef,1,43,0,0,3dc5f44e-8666-58db-bc76-a455210e8891,2025-11-09 19:06:54,5,413.2683312904998,0
4a5317e3-69ba-501a-8806-26fe0a30fa07,1,43,0,0,3dc5f44e-8666-58db-bc76-a455210e8891,2025-10-27 05:50:15,1,96.23374768381083,0
