session_id,user_id,session_dttm,cnt_purchased_items,order_value,user_group
eeb3a86d-28f4-5a77-920a-4008ecb9cb8a,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-05 13:16:07,7,758.3015959251933,0.0
116deb7e-a8bc-54b7-a206-b6f3cf8843ae,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-31 05:42:26,6,577.1718156438402,0.0
fec6e7d5-72eb-5228-a649-9edfe3dfb05a,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-02 19:51:14,8,1003.2414453925844,0.0
41fddd26-49fb-5e74-ab23-e8281457b32a,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-01 20:57:48,4,579.4706425968269,0.0
45647421-bd39-5675-8dd4-5b262a86b8eb,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-01 07:30:59,2,257.8131787730252,0.0
2f8a61ec-824c-511b-abbf-68e3c9bbee6f,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-08 08:14:54,9,1277.0220666613627,0.0
eb431e05-56c9-5451-bc2d-0ecee312d296,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-28 18:33:26,4,432.57629224735376,0.0
1a30dd17-3f72-5c9f-9626-980f6d7951ac,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-08 16:19:05,5,599.7273465851514,0.0
068089f9-b387-560f-985f-6ee77e8a71e1,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-01 08:09:38,4,573.4117553984596,0.0
b47add24-ca82-5bcf-90ba-3cfd8d096632,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-24 13:46:47,4,319.6435122856458,0.0
91e455a3-504c-5746-baae-a09211722a6e,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-30 17:55:42,8,915.7011627089479,0.0
56dbd73a-c5d5-5377-85ba-631076076fae,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-23 07:04:42,3,182.2270638371874,0.0
2dc3e975-a663-5713-bcc5-1fd377aaedcf,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-11-02 09:14:07,5,549.442564683284,0.0
a6ab80df-9340-524f-95fe-83a9b586ca82,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-24 09:48:27,10,1387.6926469229832,0.0
ae1542e4-b0dd-5739-a3c2-f166ec32c6f9,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-21 08:58:51,3,213.94607556689442,0.0
d65b2430-d0ed-5ef3-aea0-94f0912bfec8,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,2025-10-23 22:49:53,5,602.3091586104141,0.0
29bfbb31-8e9c-59bf-ab3c-f172be63bcc4,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,2025-11-01 17:49:02,9,972.8289862286802,0.0
c6470010-acd1-5899-b975-bf692b4e8978,8f8173d9-2f8d-5636-a693-24d9f79ba651,2025-11-06 19:27:21,7,386.5879426078334,1.0
9a510577-102c-544a-bdce-963d08b96235,8f8173d9-2f8d-5636-a693-24d9f79ba651,2025-10-22 10:59:21,3,178.66592427282023,1.0
9aacbc8c-2fbb-5aa6-92a8-9b4fb4c40d10,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-10-23 17:18:58,0,0.0,1.0
0cdb720c-cee4-5241-be7c-6b40e183b452,36eb8d4d-b854-51f1-9fdf-3735964225d5,2025-10-30 11:27:41,10,2379.6750881290063,1.0
0477e464-c6c6-514d-a253-aa4aa5011a0f,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,2025-10-21 18:46:55,1,110.85995329575016,0.0
d6623d3d-1a46-541c-ac49-e8811b6187ea,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,2025-11-08 13:19:22,2,276.6226605413125,0.0
4d2c944d-e673-5e60-b281-41537a0514d2,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,2025-11-06 20:38:49,1,116.30021771948311,0.0
b0089d77-91f3-512d-a835-798be8242bea,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-11-09 09:33:20,7,957.1600328444019,0.0
aeab99d3-803b-5b84-a1fa-5814859bfeed,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-10-27 05:00:10,4,502.777257859462,0.0
747942b9-506b-5c8d-a3fc-777c268897c6,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-11-10 20:02:26,6,705.0011088844708,0.0
e069617f-4098-5376-a686-33e5dbb9e4f9,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,2025-11-07 19:55:34,5,753.7896408682047,0.0
c07b0a2c-9d22-5cfd-a2ad-bae377e49061,f468d924-d23b-56c2-b90f-3d1cf4b45337,2025-10-29 16:14:37,4,585.3573266566864,0.0
92b3ce0b-38c4-5c35-9dc4-e35c92ea375e,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-10-29 15:02:37,5,694.4275557398606,0.0
45d23ec9-5af3-5f01-aca3-9004aa237d77,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-11-10 13:20:25,4,652.8787425217328,0.0
65bfe7dd-8fd2-5264-b7a6-fd17d321d580,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-11-03 14:01:07,2,224.77222892086675,0.0
3e6e04d9-be8d-579f-861b-ceebb9dd22e0,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-10-27 20:16:01,5,749.8575061495245,0.0
60dfa68a-75dc-50be-956a-a7c1d109af71,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-11-04 13:25:42,5,591.8698315931728,0.0
d6b29886-a59d-558a-8ce2-6a6470475716,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-11-06 12:49:12,1,158.25699907109276,0.0
0daba586-1e3f-5bea-a743-8513792cc7eb,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,2025-10-24 13:44:56,3,381.2363661446419,0.0
3011692b-b7f8-5e55-890a-48cd3dc06c7f,facb7618-55ca-5c30-9cba-fd567b6c0611,2025-11-01 22:18:19,6,318.24389305027466,0.0
4ebf72c4-cb71-5643-b7f8-e15ada2a5e9d,96f3de0e-6412-5434-b406-67ef3352ab85,2025-11-05 08:10:06,6,653.2505492781872,0.0
0131c9b0-a652-51f0-820d-ea1a6ff1f92f,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-10-31 23:47:51,3,282.15053926016503,0.0
6f6e2908-441d-570e-ac2f-935722f6c9d3,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-10-29 07:24:10,0,0.0,0.0
cd294b63-4b59-592c-b0a2-646e455ff1c6,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-11-01 23:00:16,2,184.83467858276458,0.0
2534006a-2fa0-52dc-8579-779a5dcacb2a,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-11-08 13:01:12,5,456.66520189103403,0.0
ddafd942-4dce-5310-a993-04c764f388e9,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-11-05 00:23:03,7,969.233026675824,0.0
80df5067-4f0c-580d-918f-1290ffc39dfe,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-11-07 09:16:50,6,553.7000539318792,0.0
ab329f66-781a-516d-afad-3dd0e0d9c4d3,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-10-31 10:41:03,2,197.05318001204344,0.0
5b8a2faf-8b7f-5dd9-9ea7-e7d1b5f1fb3b,9ebacb89-40ab-52b3-93a2-9054611d8f55,2025-11-01 21:23:35,4,468.04431898398195,0.0
b5e62d32-922e-538e-b1f7-845bd4478da5,681046ff-9129-5ade-b11c-769864e02184,2025-11-08 19:54:36,4,665.2361431018697,0.0
493f56a2-96c7-5de0-a56e-cb870295a20a,681046ff-9129-5ade-b11c-769864e02184,2025-10-24 07:43:00,7,709.6172377376207,0.0
b1c4ae42-8eb9-58ea-ad34-d780d36b6af1,681046ff-9129-5ade-b11c-769864e02184,2025-11-01 22:04:39,15,2789.508260001595,0.0
22aa372e-f571-541e-ac51-98b66ae5678b,681046ff-9129-5ade-b11c-769864e02184,2025-10-23 09:56:05,10,1845.4124494427701,0.0
591c56d0-cca7-5644-ba86-0f5486ad2575,c13d0b5d-1ca3-57b6-a23f-8586bca44928,2025-10-27 20:06:01,11,1261.3142072284436,0.0
9024917a-6f67-5d49-8b22-32757dcc526c,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,2025-10-30 07:01:18,6,1710.4766165864044,0.0
2700adbe-8659-51be-859d-a1493d21a4ae,3593855a-6557-5736-8cab-172c6987f949,2025-10-30 19:42:56,11,2559.6643563558227,0.0
30fe5835-9f91-53e4-8d47-dbbd7edf85fa,3593855a-6557-5736-8cab-172c6987f949,2025-11-06 20:51:20,10,2111.511837393614,0.0
385f461c-e603-59e0-94b2-64c24952ff06,36392431-d554-5385-b876-7bc6e1cb26b3,2025-11-07 20:49:18,4,264.8457516484006,0.0
3adc9948-41df-5094-932f-c6faef274b5d,7e645493-0898-5501-8155-e8578b4f5224,2025-11-01 15:40:54,4,499.61931568341566,1.0
a2f5210b-eb24-5592-a81c-414a2788770b,7e645493-0898-5501-8155-e8578b4f5224,2025-10-31 18:46:42,9,1505.1834653315896,1.0
4c3321b4-8470-5fa7-b9fa-70357e1664f5,7e645493-0898-5501-8155-e8578b4f5224,2025-10-24 21:45:24,5,800.4370350942878,1.0
77d763e3-0d8d-5a36-a4d4-3c7f8a977534,7e645493-0898-5501-8155-e8578b4f5224,2025-10-23 16:06:15,0,0.0,1.0
3f2e4987-7164-59ea-9200-67e41ff74a4b,7e645493-0898-5501-8155-e8578b4f5224,2025-10-25 08:38:55,8,2352.2001041795293,1.0
239c773e-b102-5436-88cc-c5cb103f218f,14dc6a81-0491-5683-baaf-7582a61c5798,2025-10-30 11:04:03,1,255.91531326762313,0.0
1fec41ee-885f-58e8-9aad-8dbb3443273f,44b1d52f-cb65-59c3-a00a-a9f9a6b92247,2025-11-10 16:01:44,4,187.82239467241862,0.0
22773586-a000-5748-aa7b-7bf7ff718c32,f428abba-f3c6-50d1-ace0-b15fe2b42d8a,2025-10-24 16:03:47,7,584.1221556453312,1.0
c4cf3d64-3055-5a74-80e2-1c8e35f50bbb,f428abba-f3c6-50d1-ace0-b15fe2b42d8a,2025-11-07 20:29:55,3,334.2392862395938,1.0
c8c6c656-3193-51bb-ad70-dcd9b9154c37,f428abba-f3c6-50d1-ace0-b15fe2b42d8a,2025-11-03 10:16:51,7,801.9291948790469,1.0
a5cc8cc4-fa96-5752-88be-e9a09f6ae2dd,f428abba-f3c6-50d1-ace0-b15fe2b42d8a,2025-11-01 21:39:45,3,311.6592867288143,1.0
a3248a56-fad2-5b4c-8417-4aae3925133d,f428abba-f3c6-50d1-ace0-b15fe2b42d8a,2025-11-08 09:35:27,9,749.339179672147,1.0
ab6a086e-274e-57ae-8baf-e9c71f9280d4,62d770e4-1e11-5556-8a43-d5fec06b97fa,2025-10-28 17:34:26,9,1506.582710717806,0.0
9da09aef-8bf6-5d78-9f82-80cd2e85ba9a,62d770e4-1e11-5556-8a43-d5fec06b97fa,2025-10-23 17:35:47,3,404.5865455582925,0.0
ea59a5d9-97b4-575e-b294-f203b4011734,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-10-24 19:55:25,3,349.30767252552334,0.0
3badf0c2-be7f-539e-ac77-897724301564,a5a4ee27-4652-5f7d-9e4d-652a965d288e,2025-10-22 12:06:06,2,242.27854253291252,0.0
efa66efc-61c7-5d3a-bfb7-7a68d705d26a,97f29d4d-a3a3-5aa4-a883-87b799d604d2,2025-11-07 15:35:27,7,552.7859270415404,0.0
a9c36b5c-ae88-57d0-bed6-76a2c7b1aa9a,dc9e84f6-774e-53fc-833f-a683841deef6,2025-11-01 07:04:44,4,791.2823473687781,0.0
6aea8110-2109-5795-8b41-1f5456f2a421,dc9e84f6-774e-53fc-833f-a683841deef6,2025-10-30 07:54:17,7,1466.2702629758007,0.0
3c87d3ee-de6a-5cb8-a634-7d6dc97c37cc,dc9e84f6-774e-53fc-833f-a683841deef6,2025-10-24 19:29:05,3,425.15505385178494,0.0
8752c7a4-02d8-554f-ab8b-a0fac6f925ba,dc9e84f6-774e-53fc-833f-a683841deef6,2025-10-31 23:12:54,3,436.75926207778946,0.0
216d8f60-4115-51c2-8e96-e262e4a0b2f7,dc9e84f6-774e-53fc-833f-a683841deef6,2025-10-23 14:05:33,1,186.4236644873482,0.0
101c08f0-75ec-5fe5-8163-4016ae9febe8,dc9e84f6-774e-53fc-833f-a683841deef6,2025-11-04 07:54:12,2,266.73916467397476,0.0
421e8073-990f-5bc2-b87e-e5a4e8ae3f69,0b1b11cd-c728-515b-967a-d0df61b8ed7c,2025-11-09 13:53:47,5,1241.0484327126865,0.0
98d394b5-8379-5b79-9d18-ed22416feb43,0b1b11cd-c728-515b-967a-d0df61b8ed7c,2025-11-09 07:03:02,8,2514.5048043378256,0.0
1c3c313d-5f5f-595c-8801-6e3058656c37,0b1b11cd-c728-515b-967a-d0df61b8ed7c,2025-10-30 21:08:12,3,1217.4177524062864,0.0
6ebfe13b-24de-540c-8302-bd583752f153,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-10-25 10:39:37,3,253.08532950280386,0.0
c26650eb-324f-52d9-9260-ddaec76cf4f0,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-10-22 11:56:11,2,222.02470626370942,0.0
58b02954-c5c9-53fe-8c77-980ee0427bb1,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-11-09 06:42:02,5,412.97064171287536,0.0
15c8ca41-40e7-5446-8de7-8e822b1c0432,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-11-07 07:25:03,2,276.0582263196131,0.0
c87dc4e1-379b-53d7-bb7e-b5dc92d455bd,0463a67b-30ae-56d5-b7c8-65c01be01d7f,2025-10-24 10:37:23,3,301.89700390688773,0.0
9f31f4d5-2820-5334-8fb1-a889ce1c3ae3,43ee290a-b01b-5a38-a99b-1afb62a7193a,2025-10-29 20:16:27,2,229.4107982580174,1.0
1becdc62-f4a0-5c90-8bf8-d6f031bdc953,43ee290a-b01b-5a38-a99b-1afb62a7193a,2025-10-21 15:15:10,3,477.8844019142566,1.0
6a41bfaa-f17e-51bc-a82a-c3d1b5de4969,43ee290a-b01b-5a38-a99b-1afb62a7193a,2025-10-21 19:51:38,3,354.9183876953335,1.0
5eae19ac-8844-51df-9161-56f326a5d495,43ee290a-b01b-5a38-a99b-1afb62a7193a,2025-10-23 08:43:55,0,0.0,1.0
fe35543a-fa2b-5144-a285-eb7b85d692aa,43ee290a-b01b-5a38-a99b-1afb62a7193a,2025-10-24 20:53:14,5,671.4646483989716,1.0
683d3afd-0fec-5b14-ac4c-5c1265f7674f,18c2f394-3c7e-519c-9232-7a4470c7868f,2025-11-07 19:33:42,4,316.25732362715024,0.0
efff889c-340c-5929-8bea-11272668d2cc,08c02838-0ff8-5ad7-9ac9-66bac02971eb,2025-11-05 09:25:49,6,531.9497653846037,1.0
2822a83b-47c8-5c04-aa42-b13a9d7dfad4,08c02838-0ff8-5ad7-9ac9-66bac02971eb,2025-10-23 12:14:14,0,0.0,1.0
d4ae56c8-29c0-546e-a9bf-8a45bc98ce18,08c02838-0ff8-5ad7-9ac9-66bac02971eb,2025-11-01 20:10:03,3,367.7071155863995,1.0
3cbde821-38be-50ca-9a0e-b3023c90e60b,14888a48-5f16-5cb9-9a0d-9c0563de121e,2025-10-28 08:11:13,4,1320.0100477738276,0.0
9dd1eaaa-522a-5c37-acef-895e9f2c19c4,14888a48-5f16-5cb9-9a0d-9c0563de121e,2025-11-08 16:35:14,0,0.0,0.0
9fa8ca7e-fe95-53db-a690-e6fdbafc60c0,14888a48-5f16-5cb9-9a0d-9c0563de121e,2025-10-24 13:18:11,3,902.5000625963085,0.0
92122cf0-3ec9-5cef-a9ab-12c0521a1941,235f1dc8-1eea-5918-b2e1-eac7572df017,2025-10-30 14:26:54,13,980.6572483120008,0.0
a44b2d44-c107-51d8-a597-c1c89b6297fd,235f1dc8-1eea-5918-b2e1-eac7572df017,2025-10-22 16:08:10,8,1480.4290180679857,0.0
b46f32dc-76df-5e49-82d8-55215841c29d,235f1dc8-1eea-5918-b2e1-eac7572df017,2025-10-21 11:47:20,7,1181.1976849,0.0
16d56521-4125-5f04-a79d-3deab7356bb1,c8771d1b-14d9-550a-87a1-cf0a56a02a84,2025-10-22 20:27:34,2,40.2996872373678,0.0
168a3d44-754c-50c5-a276-f8f162f486cd,22276c6f-08f9-5944-bcd2-81e6bf89fd72,2025-10-31 20:52:04,4,859.3469004700409,0.0
4ab9b71f-d88c-5c20-9dad-fd27b51f637a,85105cfe-bec4-5f56-971f-98d24a8063fd,2025-11-10 06:38:29,1,76.32843554854647,0.0
ed531792-ffdf-53dd-ad32-512c70befd0e,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-11-05 21:54:19,1,66.13305689455534,0.0
f3c42def-9efe-552f-a007-f460ebfbf833,d62149c8-71b3-5c0e-a3c8-acd70b6675a2,2025-10-29 18:56:12,6,535.7601858411199,0.0
f7363447-c8d3-5e4f-9cf9-cc7333371714,df08d167-1bd8-55a3-b20f-6763dd47aa7f,2025-11-05 12:47:27,8,546.4389988295799,0.0
762ee9ac-c959-564c-99e5-d3124aa006f0,c5a21254-71c0-557d-84d0-e075d9bee976,2025-11-10 11:45:46,7,787.7209648000867,0.0
8ab090de-4c22-55ba-b96f-714613453ec6,c5a21254-71c0-557d-84d0-e075d9bee976,2025-11-07 10:33:22,3,261.2780379434959,0.0
f839fd8f-f465-5d94-8cc3-d99fc662c600,c5a21254-71c0-557d-84d0-e075d9bee976,2025-11-01 23:25:42,4,378.03638509295286,0.0
9ef576cf-4b5b-53d9-ac25-f094bdd048a8,73702180-6d2d-5a7f-9983-6ec8607fa214,2025-11-01 00:27:31,8,1722.5024497181298,0.0
4bf6482a-1b9c-582f-9f3c-31c2b0378313,73702180-6d2d-5a7f-9983-6ec8607fa214,2025-10-22 22:32:25,8,1337.549505686316,0.0
028d8beb-3314-5be3-9d9e-66d877fd289e,73702180-6d2d-5a7f-9983-6ec8607fa214,2025-10-23 14:28:43,3,496.78937793052614,0.0
9e5c3ffb-d663-5204-b74c-b80b6c3801cf,73702180-6d2d-5a7f-9983-6ec8607fa214,2025-10-31 18:59:09,4,673.4988924877453,0.0
593f7202-d9c4-5526-933e-8c283523b060,61491fee-d69e-5dae-b94c-180f4ddd68d7,2025-10-31 17:39:42,3,257.1984943696587,0.0
1f8c5f31-edca-5199-af30-dbfb73aac5a5,61491fee-d69e-5dae-b94c-180f4ddd68d7,2025-11-04 13:06:13,3,249.91552622814115,0.0
f168d5ad-1518-5a78-ac71-95f269c9221e,61491fee-d69e-5dae-b94c-180f4ddd68d7,2025-10-29 13:48:37,4,329.16871103400234,0.0
4381dde5-722a-5ca4-b602-c922e5b8aa75,dee4df3e-dd90-5855-9b7d-b2280889fd38,2025-10-27 07:13:29,4,114.85144199594416,1.0
7447b6dc-21a3-58d4-af73-515ac2b59162,dee4df3e-dd90-5855-9b7d-b2280889fd38,2025-10-31 17:20:04,4,130.3386828916039,1.0
d4f70ec1-1b85-5e48-8381-b3bd30e8b4ac,5cb3eaa8-5b22-5842-8d28-a2831327fb27,2025-10-29 20:52:03,10,2341.0357770830283,0.0
dac462d6-78ba-50b9-95f4-868376690aad,87a82bba-b18b-58dd-b2bd-4619c102dedb,2025-11-07 09:25:59,12,417.30228047223096,0.0
11a0e412-60a6-59ca-a979-4ad9d563da1b,87a82bba-b18b-58dd-b2bd-4619c102dedb,2025-10-30 17:36:27,9,460.53748784457827,0.0
9bf39148-5929-5e8a-8c18-30f8a5483b29,363e1fb0-2c44-591a-a856-6cfcb9866cf0,2025-10-26 17:09:14,2,349.373630367631,0.0
